OBJECTID,OBJECTID,Onstreet,Atstreet,x,y,Month,Bridge_ID,DirFrom,LocationID,PkHrVol,Max24HrDay,PkHrDay,PkHrTime,PkHrAMPM,Month2,AWT,Max24HrVol,YearTxt,Year,created_user,created_date,last_edited_user,last_edited_date,GlobalID,x2,y2
1252,602,Meramec Bottom Rd,I-55,855763.51845099,957114.11143082,4,509,W,646,1230,Fri,Tue,5:00,PM,April,8740,9082,2018,2018,,,HY4TCF,45275.9079513889,{D859165E-5726-43BF-A438-1EC5C1319E6C},855763.518450994,957114.111430824
1253,644,Meramec Bottom Rd,I-55,855763.51845099,957114.11143082,4,509,W,646,1230,Fri,Tue,5:00,PM,April,9000,9080,2018,2018,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{A632A341-4F9D-4EAD-B6BD-53DAB838A6C9},855763.518450994,957114.111430824
1254,603,Meramec Bottom Rd,Kerth Rd,854915.00013491,957502.59031265,5,509,W,647,535,Thu,Thu,5:00,PM,May,4810,5157,2012,2012,,,HY4TCF,45275.9079513889,{F2D3092E-6BB9-4E2C-929E-CCC25BC57E4F},854915.000134911,957502.590312652
1255,645,Meramec Bottom Rd,Kerth Rd,854915.00013491,957502.59031265,10,509,W,647,630,Thu,Tues,5:00,PM,October,5450,5860,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{B64E260B-E07E-49EC-9A91-D945F8E6282E},854915.000134911,957502.590312652
1256,604,Meramec Bottom Rd,Lemay Ferry Rd,859866.17920891,957902.23321415,11,510,W,648,1744,Thu,Tue,5:00,PM,November,18160,18899,2017,2017,,,HY4TCF,45275.9079513889,{157A77E0-2C63-454A-8514-701FD31BBBE6},859866.179208912,957902.233214155
1257,646,Meramec Bottom Rd,Lemay Ferry Rd,859866.17920891,957902.23321415,11,510,W,648,1744,Thu,Tue,5:00,PM,November,18160,18899,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{47299E51-FB20-446B-825B-87E200FE6FFC},859866.179208912,957902.233214155
1258,605,Meramec Bottom Rd,Tesson Ferry Rd,844840.83852474,957258.36606357,9, ,SE,649,300,Thu,Thu,5:00,PM,September,1390,1652,2012,2012,,,HY4TCF,45275.9079513889,{0C689784-D7EF-475A-9F6C-2279C1F90F6E},844840.838524744,957258.366063572
1259,647,Meramec Bottom Rd,Tesson Ferry Rd,844840.83852474,957258.36606357,9,,SE,649,230,Thu,Thu,5:00,PM,August,1960,2100,2018,2018,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{A69EFDC2-19B7-422F-A332-09A8FDF5F418},844840.838524744,957258.366063572
1260,606,Meramec Bottom Rd,Wells Rd,851379.0331255,956933.71284149,8, ,W,650,503,Thu,Tue,5:00,PM,August,2500,2882,2011,2011,,,HY4TCF,45275.9079513889,{38BE7750-21D6-47CA-B04F-5FC90CA94D09},851379.033125497,956933.712841488
1261,648,Meramec Bottom Rd,Wells Rd,851379.0331255,956933.71284149,10,,W,650,230,Wed,Wed,4:00,PM,October,1950,2050,2019,2019,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44750.8562001852,{AC778E65-419D-4F32-9DB5-603D1DAF9AD3},851379.033125497,956933.712841488
1262,607,Midland Blvd,Ashby Rd,852527.89598525,1045513.27912032,10, ,E,653,1510,Fri,Thu,5:00,PM,October,14720,15011,2015,2015,,,HY4TCF,45275.9079513889,{0DCCF59D-44D6-40B9-8846-A3FEA24A045E},852527.895985246,1045513.27912032
1263,651,Midland Blvd,Ashby Rd,852527.89598525,1045513.27912032,3,,E,653,1020,Tues,Tues,0.125,PM,March,10490,11000,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{0FD67A56-6F55-4B00-88FC-0DBF4CE0E8DD},852527.895985246,1045513.27912032
1264,608,Midland Blvd,Ashby Rd,850483.62513941,1045242.01194632,10, ,W,654,1686,Fri,Thu,5:00,PM,October,15830,16873,2015,2015,,,HY4TCF,45275.9079513889,{5A93912C-49D4-49AE-A58E-588732013C13},850483.625139412,1045242.01194632
1265,652,Midland Blvd,Ashby Rd,850483.62513941,1045242.01194632,3,,W,654,1790,Wedn,Wed,0.166666666666667,PM,Mar&Dec,16640,18340,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{01A2E92F-A2E8-4BC0-AB05-B3DB4BE5BE1F},850483.625139412,1045242.01194632
1266,609,Midland Blvd,Brown Rd,862158.97219549,1043950.77929257,2, ,W,655,825,Fri,Tue,4:00,PM,February,6730,7284,2017,2017,,,HY4TCF,45275.9079513889,{282CC5B2-1F11-4E63-8C70-9EE003D8F8BA},862158.972195495,1043950.77929257
1267,653,Midland Blvd,Brown Rd,862158.97219549,1043950.77929257,2,,W,655,825,Fri,Tue,4:00,PM,February,6730,7284,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{1E6535A5-1065-4F64-B6F0-999A41E898C0},862158.972195495,1043950.77929257
1268,610,Midland Blvd,Delmar Blvd,871447.16687366,1028490.70981907,10, ,N,656,993,Thu,Thu,4:00,PM,October,9009,9221,2018,2018,,,HY4TCF,45275.9079513889,{74805D32-E685-474F-BA78-4445667F4FB4},871447.166873664,1028490.70981907
1269,654,Midland Blvd,Delmar Blvd,871447.16687366,1028490.70981907,10,,N,656,1000,Thu,Thu,4:00,PM,October,8980,9220,2018,2018,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{D721F07A-D2CD-437F-8DB1-30740E5FF2E2},871447.166873664,1028490.70981907
1270,611,Midland Blvd,Hanley Rd,868999.25018158,1036303.20961399,7, ,NW,657,452,Fri,Fri,5:00,PM,July,4440,4585,2011,2011,,,HY4TCF,45275.9079513889,{DCA6A741-D220-40C9-BEAE-0FA40C37FE09},868999.250181578,1036303.20961399
1271,655,Midland Blvd,Hanley Rd,868999.25018158,1036303.20961399,8,,NW,657,510,Fri,Tue,5:00,PM,August,3990,4130,2018,2018,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44750.8562029051,{6381CCF1-2DC3-4A79-B2A5-10ACFD369992},868999.250181578,1036303.20961399
1272,612,Midland Blvd,Hanley Rd,869184.14613724,1036081.85572599,7, ,SE,658,511,Thu,Mon,5:00,PM,July,4650,4806,2011,2011,,,HY4TCF,45275.9079513889,{1874E5A8-4060-4382-8862-C509339FCEB9},869184.146137245,1036081.85572599
1273,656,Midland Blvd,Hanley Rd,869184.14613724,1036081.85572599,8,,SE,658,720,Fri,Tue,4:00,PM,August,4550,4880,2018,2018,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44750.8562058218,{439B33C6-3FF4-4A97-B3F0-4BCB3F43B97F},869184.146137245,1036081.85572599
1274,613,Midland Blvd,Lackland Rd,863313.48629066,1043382.20267382,2, ,E,659,911,Fri,Tue,5:00,PM,February,7330,7429,2017,2017,,,HY4TCF,45275.9079513889,{B23723D5-C3A7-40DD-9070-6D0EDEF0105D},863313.486290663,1043382.20267382
1275,657,Midland Blvd,Lackland Rd,863313.48629066,1043382.20267382,2,,E,659,911,Fri,Tue,5:00,PM,February,7330,7429,2017,2017,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44750.8562079977,{25955FE5-C225-4630-9107-E10FEC33A2C4},863313.486290663,1043382.20267382
1276,614,Midland Blvd,Lackland Rd,862907.67017316,1043557.98414641,2, ,W,660,823,Fri,Tue,5:00,PM,February,6690,6792,2017,2017,,,HY4TCF,45275.9079513889,{EAF609E3-4021-4D83-ACF2-77355B7F5E5E},862907.670173161,1043557.98414641
1277,658,Midland Blvd,Lackland Rd,862907.67017316,1043557.98414641,2,,W,660,823,Fri,Tue,5:00,PM,February,6690,6792,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{F6F53C16-3113-44D4-93AB-ABFBCD85F314},862907.670173161,1043557.98414641
1278,615,Midland Blvd,Lindbergh Blvd,846609.92717816,1046231.59526899,10, ,E,661,1841,Fri,Thu,5:00,PM,October,20060,21347,2015,2015,,,HY4TCF,45275.9079513889,{7141C265-C891-4E76-AC57-73BE4D91424A},846609.927178163,1046231.59526899
1279,659,Midland Blvd,Lindbergh Blvd,846609.92717816,1046231.59526899,10,,E,661,1841,Fri,Thu,5:00,PM,October,20060,21347,2015,2015,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{DD70CCC3-20DC-4145-9822-590F0563262C},846609.927178163,1046231.59526899
1280,616,Midland Blvd,North and South Rd,867245.77796675,1041518.05351499,2, ,E,662,455,Fri,Tue,5:00,PM,February,3500,3611,2017,2017,,,HY4TCF,45275.9079513889,{73E55F59-FE4C-4714-A883-B90E45B03558},867245.777966745,1041518.05351499
1281,660,Midland Blvd,North and South Rd,867245.77796675,1041518.05351499,2,,E,662,455,Fri,Tue,5:00,PM,February,3500,3611,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{89CCCA27-7996-4E36-8409-D9569AA8B98B},867245.777966745,1041518.05351499
1282,617,Midland Blvd,North and South Rd,867009.23283616,1041682.98395941,2, ,W,663,744,Fri,Thu,5:00,PM,February,6290,6494,2017,2017,,,HY4TCF,45275.9079513889,{10ADD6AE-F0C4-4A2F-8905-CA5DF877C944},867009.232836161,1041682.98395941
1283,661,Midland Blvd,North and South Rd,867009.23283616,1041682.98395941,2,,W,663,744,Fri,Thu,5:00,PM,February,6290,6494,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{2B3958D3-1E96-40B4-9635-8A98C36AD222},867009.232836161,1041682.98395941
1284,618,Midland Blvd,Olive Blvd,869904.19784674,1033386.54320324,6, ,N,664,633,Fri,Thu,5:00,PM,June,5760,6079,2011,2011,,,HY4TCF,45275.9079513889,{BBB90EDA-0CFE-4AAE-AF7A-B17CFFB27A33},869904.197846744,1033386.54320324
1285,662,Midland Blvd,Olive Blvd,869904.19784674,1033386.54320324,9,,N,664,660,Wed,Mon,5:00,PM,September,5360,5470,2018,2018,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44750.8562097801,{96087323-C895-4CD3-A259-06ABA0995CB9},869904.197846744,1033386.54320324
1286,619,Midland Blvd,Olive Blvd,869924.93336958,1032923.5211634,11,253,S,665,783,Tue,Tue,5:00,PM,November,6500,6674,2011,2011,,,HY4TCF,45275.9079513889,{B7B572DF-A1A7-4B8E-B141-70CC294FE8E5},869924.933369581,1032923.5211634
1287,663,Midland Blvd,Olive Blvd,869924.93336958,1032923.5211634,9,253,S,665,1140,Thu,Thu,5:00,PM,September,9460,10470,2018,2018,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44750.8562122685,{36CA33BE-B439-442B-9AD8-472B13CE2CA9},869924.933369581,1032923.5211634
1288,620,Midland Blvd,Page Ave,868566.63293658,1037979.09963491,2, ,N,666,469,Fri,Fri,4:00,PM,February,3840,4130,2017,2017,,,HY4TCF,45275.9079513889,{D08C7B66-89DF-45C5-875C-993E5D3801A5},868566.632936578,1037979.09963491
1289,664,Midland Blvd,Page Ave,868566.63293658,1037979.09963491,2,,N,666,469,Fri,Fri,4:00,PM,February,3840,4130,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{4E358237-05D6-4FE0-BA5C-F59FCBC63541},868566.632936578,1037979.09963491
1290,621,Midland Blvd,Page Ave,868714.74418891,1037034.49292832,10,255-R,S,667,445,Fri,Fri,4:00,PM,October,4020,4230,2017,2017,,,HY4TCF,45275.9079513889,{399C5F7E-5B7C-4CBB-AAC9-554D0A28CC4F},868714.744188912,1037034.49292832
1291,665,Midland Blvd,Page Ave,868714.74418891,1037034.49292832,10,255-R,S,667,445,Fri,Fri,4:00,PM,October,4020,4230,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{0529080A-B51F-4806-A2AC-88DE142137BB},868714.744188912,1037034.49292832
1292,622,Midland Blvd,Vernon Ave,871064.02886041,1030596.28697274,10, ,N,668,715,Fri,Thu,5:00,PM,October,7020,7754,2017,2017,,,HY4TCF,45275.9079513889,{B8D77A3E-B30D-4AB7-86B7-CD49A1D472AF},871064.028860413,1030596.28697274
1293,666,Midland Blvd,Vernon Ave,871064.02886041,1030596.28697274,10,,N,668,715,Fri,Thu,5:00,PM,October,7020,7754,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{DD31AEDA-5CAC-43CA-8502-BB2C2BA12C31},871064.028860413,1030596.28697274
1294,623,Midland Blvd,Woodson Rd,859858.2996315,1045377.53693774,3, ,E,669,946,Fri,Wed,5:00,PM,March,9370,9714,2013,2013,,,HY4TCF,45275.9079513889,{8DDEE8F7-A87C-4FF2-B511-CEC67FE2644A},859858.299631495,1045377.53693774
1295,667,Midland Blvd,Woodson Rd,859858.2996315,1045377.53693774,3,,E,669,660,Fri,0,0.125,PM,March,6610,6960,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{6B45D67D-21B4-4F2F-867B-3A46C701C5EF},859858.299631495,1045377.53693774
1296,624,Midland Blvd,Woodson Rd,859639.54941283,1045736.91187516,3, ,W,670,1493,Fri,Wed,5:00,PM,March,13110,13824,2013,2013,,,HY4TCF,45275.9079513889,{B45480C7-20CE-442F-81CA-6F49EFD5B00E},859639.549412828,1045736.91187516
1297,668,Midland Blvd,Woodson Rd,859639.54941283,1045736.91187516,3,,W,670,980,Fri,Fri,0.125,PM,March,10080,10470,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{AD9004C9-9ADC-41A5-9CE0-1986877011EA},859639.549412828,1045736.91187516
1298,625,Milburn Rd,Old Baumgartner Rd,871770.68328699,960396.17966982,3, ,N,671,687,Fri,Mon,4:00,PM,March,6370,6908,2018,2018,,,HY4TCF,45275.9079513889,{86A5A641-7172-4C63-9B94-039E1D8EACEA},871770.683286995,960396.17966982
1299,669,Milburn Rd,Old Baumgartner Rd,871770.68328699,960396.17966982,2,,N,671,690,Fri,Mon,4:00,PM,February,6300,6910,2018,2018,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{21DB1967-5643-4BE8-8A6F-901028F578A3},871770.683286995,960396.17966982
1300,626,Milburn Rd,Ringer Rd,871820.45910608,966546.49578124,3, ,S,672,751,Fri,Fri,5:00,PM,March,7060,7768,2018,2018,,,HY4TCF,45275.9079513889,{E257E6D3-A0FE-45B3-B79B-3C0E2D72EB6E},871820.45910608,966546.495781235
1301,670,Milburn Rd,Ringer Rd,871820.45910608,966546.49578124,2,,S,672,750,Fri,Fri,5:00,PM,February,7000,7770,2018,2018,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{18C39D47-1E26-477F-9725-F00AF9F7A468},871820.45910608,966546.495781235
1302,627,Milburn Rd,Yaeger Rd,871780.52873975,963071.66972566,3, ,N,673,1060,Fri,Fri,5:00,PM,March,9200,10009,2018,2018,,,HY4TCF,45275.9079513889,{2A7CF0BD-3A01-4C68-9D1D-A551A7CF3B3F},871780.528739747,963071.669725657
1303,671,Milburn Rd,Yaeger Rd,871780.52873975,963071.66972566,2,,N,673,1060,Fri,Fri,5:00,PM,February,9000,10000,2018,2018,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{C62A7DAE-F1DF-421A-9AF5-16C4C2952DAD},871780.528739747,963071.669725657
1304,628,Military Rd,Broadway St,884281.36922358,983118.15227041,9, ,NW,674,84,Thu,Thu,5:00,PM,September,730,751,2015,2015,,,HY4TCF,45275.9079513889,{C0423857-9194-4292-A088-DA58ECD65F75},884281.36922358,983118.152270406
1305,672,Military Rd,Broadway St,884281.36922358,983118.15227041,9,,NW,674,84,Thu,Thu,5:00,PM,September,730,751,2015,2015,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{687E194F-EEBE-4542-A319-702D91A29956},884281.36922358,983118.152270406
1306,629,Military Rd,Lemay Ferry Rd,885092.57823108,986692.74813958,9, ,S,675,276,Thu,Tue,5:00,PM,September,2700,2780,2015,2015,,,HY4TCF,45275.9079513889,{27704815-F19B-49A2-B993-BD0C97D5DB4C},885092.578231078,986692.748139575
1307,673,Military Rd,Lemay Ferry Rd,885092.57823108,986692.74813958,9,,S,675,276,Thu,Tue,5:00,PM,September,2700,2780,2015,2015,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{CE73C5C4-CF89-4AF0-8BBF-2DEB903B4523},885092.578231078,986692.748139575
1308,630,Missouri Bottom Rd,Aubuchon Rd,839689.33767291,1079033.42205366,8, ,SE,676,114,Fri,Wed,5:00,PM,August,680,752,2016,2016,,,HY4TCF,45275.9079513889,{BFE7AAC3-3792-41AE-979F-FE290989A71E},839689.337672912,1079033.42205366
1309,674,Missouri Bottom Rd,Aubuchon Rd,839689.33767291,1079033.42205366,8,,SE,676,114,Fri,Wed,5:00,PM,August,680,752,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{DF123EBD-8BD2-44AC-AA3B-01F1356CDFB5},839689.337672912,1079033.42205366
1310,631,Missouri Bottom Rd,Aubuchon Rd,839359.47678408,1079196.61628107,8, ,SW,677,1100,Thu,Thu,4:00,PM,August,8170,8957,2016,2016,,,HY4TCF,45275.9079513889,{01004282-3562-4B7E-967C-D9CA9D5BD082},839359.47678408,1079196.61628107
1311,675,Missouri Bottom Rd,Aubuchon Rd,839359.47678408,1079196.61628107,8,,SW,677,1100,Thu,Thu,4:00,PM,August,8170,8957,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{F9A8A094-DFB0-4299-931C-1ED707203AFF},839359.47678408,1079196.61628107
1312,632,Missouri Bottom Rd,Campus Parkway Dr,849995.54442266,1069054.90624958,7, ,NW,678,1585,Wed,Tue,4:00,PM,July,13320,13608,2016,2016,,,HY4TCF,45275.9079513889,{33621346-1D3F-4E26-92E1-39373EBA8C99},849995.544422664,1069054.90624958
1313,676,Missouri Bottom Rd,Campus Parkway Dr,849995.54442266,1069054.90624958,7,,NW,678,1585,Wed,Tue,4:00,PM,July,13320,13608,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{4B4923AF-30A9-4BE3-9016-083BA1CD8B81},849995.544422664,1069054.90624958
1314,633,Missouri Bottom Rd,Fee Fee Rd,852422.62782308,1066002.8231149,8, ,NW,679,904,Wed,Thu,7:00,AM,August,6980,7187,2016,2016,,,HY4TCF,45275.9079513889,{D9942EA9-7F86-4F6B-893F-011953D549E0},852422.627823077,1066002.8231149
1315,677,Missouri Bottom Rd,Fee Fee Rd,852422.62782308,1066002.8231149,8,,NW,679,904,Wed,Thu,7:00,AM,August,6980,7187,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{E5BD06FD-4270-4027-BB56-8E6A8F5CC458},852422.627823077,1066002.8231149
1316,634,Missouri Bottom Rd,Leafcrest Dr,846064.9886355,1073207.68436132,7, ,NW,680,26,Fri,Tue,12:00,PM,July,120,179,2016,2016,,,HY4TCF,45275.9079513889,{490A43E9-8D42-4DDF-9CDD-80DEB8D54CB8},846064.988635495,1073207.68436132
1317,678,Missouri Bottom Rd,Leafcrest Dr,846064.9886355,1073207.68436132,7,,NW,680,26,Fri,Tue,12:00,PM,July,120,179,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{2CFD3520-79D6-4ED6-92BD-47312DAD9255},846064.988635495,1073207.68436132
1318,635,Missouri Bottom Rd,Leafcrest Dr,847249.01677924,1071773.65638949,7, ,SE,681,264,Fri,Tue,5:00,PM,July,2670,2874,2016,2016,,,HY4TCF,45275.9079513889,{FA0D871F-1760-4947-8DC0-A12C94861B9C},847249.016779244,1071773.65638949
1319,679,Missouri Bottom Rd,Leafcrest Dr,847249.01677924,1071773.65638949,7,,SE,681,264,Fri,Tue,5:00,PM,July,2670,2874,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{9C45E487-3A2F-4C11-B04D-6321A7CB72D9},847249.016779244,1071773.65638949
1320,999,Missouri Bottom Rd,Lindbergh Blvd,854860.5930915,1064968.46035424,7, ,NW,1059,938,Thu,Wed,7:00,AM,July,8090,8204,2016,2016,,,HY4TCF,45275.9079513889,{B6F02DB0-A9BA-4138-A304-49D106A6D791},854860.593091495,1064968.46035424
1321,1225,Missouri Bottom Rd,Lindbergh Blvd,854860.5930915,1064968.46035424,7,,NW,1059,938,Thu,Wed,7:00,AM,July,8090,8204,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{97F7423D-C348-4E53-9A63-1EB3BABD3890},854860.593091495,1064968.46035424
1322,636,Missouri Bottom Rd,Mo Rte 370,841530.26673383,1076509.76732408,8, ,N,682,1402,Thu,Thu,4:00,PM,August,13870,14374,2016,2016,,,HY4TCF,45275.9079513889,{11DD370F-4397-4E09-819B-9823463CDCEA},841530.266733829,1076509.76732408
1323,680,Missouri Bottom Rd,Mo Rte 370,841530.26673383,1076509.76732408,8,,N,682,1402,Thu,Thu,4:00,PM,August,13870,14374,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{50384793-F798-4EAB-9CD1-523A51A4B783},841530.266733829,1076509.76732408
1324,1000,Missouri Bottom Rd,St Louis Mills,842506.42652691,1074814.29368091,7,166 ,NW,1060,88,Sat,Wed,4:00,PM,July,700,753,2016,2016,,,HY4TCF,45275.9079513889,{B23E61D8-273B-411E-ADEE-AEE5A1C09A51},842506.426526912,1074814.29368091
1325,1226,Missouri Bottom Rd,St Louis Mills,842506.42652691,1074814.29368091,7,166 ,NW,1060,88,Sat,Wed,4:00,PM,July,700,753,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{11693BBA-2F32-453F-81E3-6AA65A1BA15D},842506.426526912,1074814.29368091
1326,637,Missouri Bottom Rd,Ville Maria Ln,847658.73872883,1071252.82311358,7, ,SE,683,443,Fri,Wed,5:00,PM,July,4710,4897,2016,2016,,,HY4TCF,45275.9079513889,{419507DF-1F60-4D02-98B6-EDEFD2D3C0D6},847658.738728829,1071252.82311358
1327,681,Missouri Bottom Rd,Ville Maria Ln,847658.73872883,1071252.82311358,7,,SE,683,443,Fri,Wed,5:00,PM,July,4710,4897,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{EA841169-15BD-41C3-9C84-E2F0651EA7AC},847658.738728829,1071252.82311358
1328,638,Mondoubleau Ln,Lindbergh Blvd,880765.61083516,1085760.77342832,6, ,N,684,290,Fri,Wed,5:00,PM,June,3450,3650,2016,2016,,,HY4TCF,45275.9079513889,{F36F8671-ECF0-4367-A12E-C4533CB62AC1},880765.610835161,1085760.77342832
1329,682,Mondoubleau Ln,Lindbergh Blvd,880765.61083516,1085760.77342832,6,,N,684,290,Fri,Wed,5:00,PM,June,3450,3650,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{D7296E6A-5903-4B88-8BA3-0924413843F6},880765.610835161,1085760.77342832
1330,639,Mondoubleau Ln,Vaile Ave,877940.08991141,1090219.10670324,6, ,SE,685,130,Wed,Tue,5:00,PM,June,1320,1369,2016,2016,,,HY4TCF,45275.9079513889,{197DFA4B-CDDD-4296-8729-5616B95781F9},877940.089911412,1090219.10670324
1331,683,Mondoubleau Ln,Vaile Ave,877940.08991141,1090219.10670324,6,,SE,685,130,Wed,Tue,5:00,PM,June,1320,1369,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{4394BB82-B7D7-4391-B4B1-4E67E9BBD19B},877940.089911412,1090219.10670324
1332,640,Morganford Rd,St Louis City Limit,881023.58636908,991052.16691416,9, ,SW,686,1237,Fri,Fri,3:00,PM,September,12320,14328,2013,2013,,,HY4TCF,45275.9079513889,{EEC8CD89-D9A5-4EA6-92C9-A22B2C027B31},881023.586369079,991052.166914158
1333,684,Morganford Rd,St Louis City Limit,881023.58636908,991052.16691416,12,,SW,686,1650,Fri,Thurs,0.166666666666667,PM,December,14870,15610,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{0D4525A2-A247-4F84-8ADE-B41FC6586B69},881023.586369079,991052.166914158
1334,641,Mount Olive Rd,Lemay Ferry Rd,880207.14180775,983415.47549465,9,413,NW,687,145,Fri,Tue,5:00,PM,September,1240,1311,2015,2015,,,HY4TCF,45275.9079513889,{9C6025A7-4E6A-41CB-B218-3DED9B88C2B2},880207.141807746,983415.475494653
1335,685,Mount Olive Rd,Lemay Ferry Rd,880207.14180775,983415.47549465,9,413,NW,687,145,Fri,Tue,5:00,PM,September,1240,1311,2015,2015,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{17573E38-D610-419D-80E4-9102D424E019},880207.141807746,983415.475494653
1336,642,Murdoch Ave,Big Bend Blvd,866950.94391074,1004545.1192589,7, ,SE,688,914,Thu,Thu,5:00,PM,July,10310,10512,2017,2017,,,HY4TCF,45275.9079513889,{E6E12E37-AD8A-4B12-BF38-58C790A8954B},866950.943910744,1004545.1192589
1337,686,Murdoch Ave,Big Bend Blvd,866950.94391074,1004545.1192589,7,,SE,688,914,Thu,Thu,5:00,PM,July,10310,10512,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{5755F5C0-8149-46DE-BA5B-3A2D37C98516},866950.943910744,1004545.1192589
1338,643,Murdoch Ave,Laclede Station Rd,867580.2841875,1004132.79298382,7, ,E,689,775,Fri,Wed,5:00,PM,July,9010,9072,2017,2017,,,HY4TCF,45275.9079513889,{D7818DDB-0D6C-4ACC-9A8C-522585E5F6A9},867580.284187496,1004132.79298382
1339,687,Murdoch Ave,Laclede Station Rd,867580.2841875,1004132.79298382,7,,E,689,775,Fri,Wed,5:00,PM,July,9010,9072,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{973D4D1D-86EC-40AB-A337-FEFA517159C5},867580.284187496,1004132.79298382
1340,644,Murdoch Ave,Laclede Station Rd,867293.82577091,1004258.66084232,8, ,NW,690,1611,Fri,Thu,5:00,PM,August,17687,18441,2018,2018,,,HY4TCF,45275.9079513889,{5D8E9BF0-2192-4116-A68D-6056CC5E605B},867293.825770911,1004258.66084232
1341,688,Murdoch Ave,Laclede Station Rd,867293.82577091,1004258.66084232,8,,NW,690,1600,Fri,Thu,5:00,PM,August,17600,18400,2018,2018,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{3ED5E8B5-507A-48BE-B8DB-92572EEE1967},867293.825770911,1004258.66084232
